,id,premium,name,department,has_test,response_letter_required,salary,salary_range,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,internship,adv_response_url,is_adv_vacancy,adv_context,area.id,area.name,area.url,type.id,type.name,address.city,address.street,address.building,address.lat,address.lng,address.description,address.raw,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,address.metro_stations,address.id,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,employer.vacancies_url,employer.accredited_it_employer,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,experience.id,experience.name,employment.id,employment.name,employment_form.id,employment_form.name,salary.from,salary.to,salary.currency,salary.gross,salary_range.from,salary_range.to,salary_range.currency,salary_range.gross,salary_range.mode.id,salary_range.mode.name,salary_range.frequency,address.metro,salary_range.frequency.id,salary_range.frequency.name,address,branding.type,branding.tariff,department.id,department.name,employer.logo_urls,insider_interview.id,insider_interview.url,query,brand_snippet.logo,brand_snippet.logo_xs,brand_snippet.logo_scalable.default.width,brand_snippet.logo_scalable.default.height,brand_snippet.logo_scalable.default.url,brand_snippet.logo_scalable.xs.width,brand_snippet.logo_scalable.xs.height,brand_snippet.logo_scalable.xs.url,brand_snippet.picture,brand_snippet.picture_xs,brand_snippet.picture_scalable.default,brand_snippet.picture_scalable.xs,brand_snippet.background.color,brand_snippet.background.gradient,brand_snippet.picture_scalable.default.width,brand_snippet.picture_scalable.default.height,brand_snippet.picture_scalable.default.url,brand_snippet.picture_scalable.xs.width,brand_snippet.picture_scalable.xs.height,brand_snippet.picture_scalable.xs.url,brand_snippet.background.gradient.angle,brand_snippet.background.gradient.color_list
550,111447463,False,Химик-технолог,,False,False,,,,,2025-07-15T14:38:36+0300,2025-07-15T14:38:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111447463,True,False,,https://api.hh.ru/vacancies/111447463?host=hh.ru,https://hh.ru/vacancy/111447463,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '49', 'name': 'Технолог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Волгоградский проспект,42к36,55.712436,37.71336,,"Москва, Волгоградский проспект, 42к36",,,,,,,[],12187521,2421,МАЗ «Москвич»,https://api.hh.ru/employers/2421,https://hh.ru/employer/2421,https://img.hhcdn.ru/employer-logo-original/1278902.png,https://img.hhcdn.ru/employer-logo/6735910.png,https://img.hhcdn.ru/employer-logo/6735911.png,https://api.hh.ru/vacancies?employer_id=2421,False,True,"Высшее химическое образование или высшее образование любого профиля, но с наличием среднетехнического химического образования. При наличии высшего химического образования - готовы...","Приготовление лабораторных растворов. Выполнение <highlighttext>физико</highlighttext>-механических испытаний на готовом лакокрасочном покрытии в соответствии с утвержденными методиками; обработка, интерпретация и оформление...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
551,123143499,False,Менеджер проектных продаж (измерительное оборудование для микроэлектроники),,False,False,,,,,2025-07-23T12:16:44+0300,2025-07-23T12:16:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123143499,True,True,,https://api.hh.ru/vacancies/123143499?host=hh.ru,https://hh.ru/vacancy/123143499,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Мичуринский проспект,45,55.687792,37.482798,,"Москва, Мичуринский проспект, 45",,,,,,,[],13192864,6026009,ГК Научное оборудование,https://api.hh.ru/employers/6026009,https://hh.ru/employer/6026009,https://img.hhcdn.ru/employer-logo-original/1202010.png,https://img.hhcdn.ru/employer-logo/6428489.png,https://img.hhcdn.ru/employer-logo/6428490.png,https://api.hh.ru/vacancies?employer_id=6026009,False,True,"Образование - высшее техническое в области микроэлектроники, <highlighttext>физики</highlighttext>, электроники или смежных дисциплин. Опыт работы в сфере продаж/ инженерных позициях, как преимущество...","Взаимодействие с Заказчиком: анализ задач и выявление реальных потребностей. Разработка вариантов технических решений, взаимодействие с Производителями. Ведение полного цикла проекта...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,120000.0,500000.0,RUR,False,120000.0,500000.0,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,CONSTRUCTOR,BASIC,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
552,115429530,False,Химик-технолог,,False,False,,,,,2025-07-11T19:44:25+0300,2025-07-11T19:44:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115429530,True,False,,https://api.hh.ru/vacancies/115429530?host=hh.ru,https://hh.ru/vacancy/115429530,[],,[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,посёлок Вёшки,,,55.918851429882,37.581573274901,,посёлок Вёшки,Алтуфьево,Серпуховско-Тимирязевская,9.9,9,55.899034,37.586473,"[{'station_name': 'Алтуфьево', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.9', 'line_id': '9', 'lat': 55.899034, 'lng': 37.586473}]",3486329,816144,ВкусВилл,https://api.hh.ru/employers/816144,https://hh.ru/employer/816144,https://img.hhcdn.ru/employer-logo-original/928465.jpg,https://img.hhcdn.ru/employer-logo/4154420.jpeg,https://img.hhcdn.ru/employer-logo/4154421.jpeg,https://api.hh.ru/vacancies?employer_id=816144,False,True,Опыт работы от 1-го года в области проведения химических и <highlighttext>физико</highlighttext>-. Знание и опыт работы с такими методами исследований...,"Отбор проб, регистрация образцов для <highlighttext>физико</highlighttext>-химических испытаний. Выполнение лабораторных анализов, испытаний, измерений и других видов. Ведение рабочих журналов, оформление...",shift,Сменный график,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,90000.0,RUR,False,,90000.0,RUR,False,MONTH,За месяц,,,,,,MAKEUP,,816144-816144-store,ВкусВилл. Склад ,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
553,122485168,False,Инженер-метролог манометрист / поверитель,,False,False,,,,,2025-07-25T15:18:19+0300,2025-07-25T15:18:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122485168,,True,,https://api.hh.ru/vacancies/122485168?host=hh.ru,https://hh.ru/vacancy/122485168,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '152', 'name': 'Метролог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Кусковская улица,20А,55.739823,37.783141,,"Москва, Кусковская улица, 20А",Перово,Калининская,8.107,8,55.75098,37.78422,"[{'station_name': 'Перово', 'line_name': 'Калининская', 'station_id': '8.107', 'line_id': '8', 'lat': 55.75098, 'lng': 37.78422}]",12322919,9393042,Метрологический Центр Севр Групп,https://api.hh.ru/employers/9393042,https://hh.ru/employer/9393042,https://img.hhcdn.ru/employer-logo-original/1222514.png,https://img.hhcdn.ru/employer-logo/6510497.png,https://img.hhcdn.ru/employer-logo/6510498.png,https://api.hh.ru/vacancies?employer_id=9393042,False,True,"Опыт проведения поверки/калибровки от 1 года (газоанализаторы, датчики загазованности, газосигнализаторы, рН-метры, манометры, мановакуумметры, вакуумметры, датчики давления, термометры и...","Выполнение первичной и периодической поверки/калибровки средств измерений давления и вакуума, параметров потока, расхода, уровня, объема вещества, <highlighttext>физико</highlighttext>-химического состава...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,100000.0,,RUR,False,100000.0,,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
554,105952518,False,"Инженер-программист 1 категории ( C/C++, Linux)",,False,False,,,,,2025-07-22T13:08:36+0300,2025-07-22T13:08:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=105952518,,True,,https://api.hh.ru/vacancies/105952518?host=hh.ru,https://hh.ru/vacancy/105952518,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,55.75774600430232,37.747486531734495,,"г. Москва, шоссе Энтузиастов, дом 29",,,,,,,[],146678,179533,"Моринформсистема-Агат, Концерн",https://api.hh.ru/employers/179533,https://hh.ru/employer/179533,https://img.hhcdn.ru/employer-logo-original/195773.png,https://img.hhcdn.ru/employer-logo/808967.png,https://img.hhcdn.ru/employer-logo/808968.png,https://api.hh.ru/vacancies?employer_id=179533,False,True,"Навыки работы с библиотеками Qt. ‑ высшее техническое или <highlighttext>физико</highlighttext>-математическое образование (бакалавриат, специалитет, магистратура). ‑ готовность к командировкам на объекты Заказчика. ‑ ","Разработка, внедрение и сопровождение информационно-управляющих систем. ‑ Разработка специального математического и программного обеспечения. ‑ Разработка программ графического пользовательского интерфейса. ‑ ",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,180000.0,RUR,False,,180000.0,RUR,False,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
555,123209593,False,"Педагог по математике, физике, информатике онлайн",,False,False,,,,,2025-07-24T15:53:31+0300,2025-07-24T15:53:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123209593,,True,,https://api.hh.ru/vacancies/123209593?host=hh.ru,https://hh.ru/vacancy/123209593,[],,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_3', 'name': '3 часа'}, {'id': 'HOURS_4', 'name': '4\xa0часа'}, {'id': 'HOURS_5', 'name': '5 часов'}, {'id': 'HOURS_6', 'name': '6\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'WEEKEND', 'name': 'По\xa0выходным'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,3809055,Репетитор,https://api.hh.ru/employers/3809055,https://hh.ru/employer/3809055,,,,https://api.hh.ru/vacancies?employer_id=3809055,False,True,"Высшее педагогическое образование, отличное знание своего предмета. Опыт работы преподавателем или репетитором от 3 лет. Умение найти подход к детям.","Проведение пробных занятий с оценкой уровня подготовки учащихся, выявлением слабых мест в знаниях и разработкой индивидуального плана обучения. ",remote,Удаленная работа,between3And6,От 3 до 6 лет,part,Частичная занятость,PART,Частичная,50000.0,100000.0,RUR,False,50000.0,100000.0,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
556,105951193,False,Ведущий инженер (системный администратор),,False,False,,,,,2025-07-22T13:08:33+0300,2025-07-22T13:08:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=105951193,,True,,https://api.hh.ru/vacancies/105951193?host=hh.ru,https://hh.ru/vacancy/105951193,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '113', 'name': 'Системный администратор'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,55.75774600430232,37.747486531734495,,"г. Москва, шоссе Энтузиастов, дом 29",,,,,,,[],146678,179533,"Моринформсистема-Агат, Концерн",https://api.hh.ru/employers/179533,https://hh.ru/employer/179533,https://img.hhcdn.ru/employer-logo-original/195773.png,https://img.hhcdn.ru/employer-logo/808967.png,https://img.hhcdn.ru/employer-logo/808968.png,https://api.hh.ru/vacancies?employer_id=179533,False,True,"Знание базовых сетевых технологий (DHCP, DNS, VLAN, NAT, QoS и т.п.). ‑ высшее техническое или <highlighttext>физико</highlighttext>-математическое образование (бакалавриат, специалитет...","Администрирование сетевого оборудования(коммутаторы, маршрутизаторы, межсетевые экраны). - Участие в тестированиинового оборудования. - Ввод в эксплуатацию нового оборудования. - Разработка и сопровождение технической...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,120000.0,RUR,False,,120000.0,RUR,False,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
557,121072155,False,Инженер(поверхностного плазмонного резонанса и спектроскопии),,True,False,,,,,2025-07-09T09:27:43+0300,2025-07-09T09:27:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121072155,,True,,https://api.hh.ru/vacancies/121072155?host=hh.ru,https://hh.ru/vacancy/121072155,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,637743,Агентство КИТ Консалт,https://api.hh.ru/employers/637743,https://hh.ru/employer/637743,https://img.hhcdn.ru/employer-logo-original/1395338.png,https://img.hhcdn.ru/employer-logo/7201135.png,https://img.hhcdn.ru/employer-logo/7201136.png,https://api.hh.ru/vacancies?employer_id=637743,False,True,"Опыт эксплуатации и/или технического обслуживания релевантного оборудования. Техническое или фундаментальное (химия, биология, <highlighttext>физика</highlighttext>) образование. Готовность к командировкам (Россия, Китай...","Обслуживание уже установленного оборудования (системы поверхностного плазмонного резонанса, люминесцентные спектрометры, спектрометры кругового дихроизма). Общение с заказчиками по техническим вопросам эксплуатации...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,110000.0,,RUR,False,110000.0,,RUR,False,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
558,122517007,False,Технолог пищевого производства (мясопереработка),,False,False,,,,,2025-07-08T11:01:47+0300,2025-07-08T11:01:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122517007,,True,,https://api.hh.ru/vacancies/122517007?host=hh.ru,https://hh.ru/vacancy/122517007,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '49', 'name': 'Технолог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,рабочий посёлок Малаховка,Касимовское шоссе,1АЕ,55.661582,38.022632,,"рабочий посёлок Малаховка, Касимовское шоссе, 1АЕ",,,,,,,[],14758137,5388829,ТПО Возрождение,https://api.hh.ru/employers/5388829,https://hh.ru/employer/5388829,https://img.hhcdn.ru/employer-logo-original/844210.png,https://img.hhcdn.ru/employer-logo/3817715.png,https://img.hhcdn.ru/employer-logo/3817716.png,https://api.hh.ru/vacancies?employer_id=5388829,False,True,"Стаж работы: от 1 года на предприятиях пищевой переработки. Образование: среднее профессиональное. Особые навыки: умение работать в команде, исполнительность. ",Заполнение журналов производственного контроля и ХАССП. Проведение <highlighttext>физико</highlighttext>-химических анализов продукции (работа с фуд-сканом) без использования реактивов. Ведение прослеживаемости. ,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,120000.0,,RUR,False,120000.0,,RUR,False,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
559,122557965,False,Инженер - химик,,False,False,,,,,2025-07-25T11:02:15+0300,2025-07-25T11:02:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122557965,True,False,,https://api.hh.ru/vacancies/122557965?host=hh.ru,https://hh.ru/vacancy/122557965,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'THREE_ON_THREE_OFF', 'name': '3/3'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,False,,False,,4,Новосибирск,https://api.hh.ru/areas/4,open,Открытая,,,,55.75999999999371,37.63999999999997,,"Новосибирск, ул. Петухова, д.79/2",,,,,,,[],371761,1186,Объединенные Пивоварни,https://api.hh.ru/employers/1186,https://hh.ru/employer/1186,https://img.hhcdn.ru/employer-logo-original/1205372.png,https://img.hhcdn.ru/employer-logo/6441937.png,https://img.hhcdn.ru/employer-logo/6441938.png,https://api.hh.ru/vacancies?employer_id=1186,False,True,"Высшее профессиональное образование (пищевые технологии, биохимическое, химическое) или среднее специальное (техническое). Знание аналитических, <highlighttext>физико</highlighttext>-химических методов анализов, принципов работы лабораторного...","Осуществлять контроль качества сырья, упаковочных материалов, полуфабрикатов и готового продукта в полном соответствии с утвержденными планами контроля. Осуществлять отбор проб...",shift,Сменный график,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,75000.0,80000.0,RUR,True,75000.0,80000.0,RUR,True,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,MAKEUP,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
560,122141101,False,Креативный директор/Иммерсивные пространства,,False,False,,,,,2025-07-24T12:19:17+0300,2025-07-24T12:19:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122141101,,False,,https://api.hh.ru/vacancies/122141101?host=hh.ru,https://hh.ru/vacancy/122141101,[],,[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '12', 'name': 'Арт-директор, креативный директор'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Берсеневский переулок,2с1,55.740999,37.609613,,"Москва, Берсеневский переулок, 2с1",Кропоткинская,Сокольническая,1.64,1,55.745297,37.604217,"[{'station_name': 'Кропоткинская', 'line_name': 'Сокольническая', 'station_id': '1.64', 'line_id': '1', 'lat': 55.745297, 'lng': 37.604217}, {'station_name': 'Полянка', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.115', 'line_id': '9', 'lat': 55.736795, 'lng': 37.618594}, {'station_name': 'Третьяковская', 'line_name': 'Калужско-Рижская', 'station_id': '6.90', 'line_id': '6', 'lat': 55.74073, 'lng': 37.625624}]",3509482,1205550,Фиджитех,https://api.hh.ru/employers/1205550,https://hh.ru/employer/1205550,https://img.hhcdn.ru/employer-logo-original/1422184.png,https://img.hhcdn.ru/employer-logo/7308385.png,https://img.hhcdn.ru/employer-logo/7308386.png,https://api.hh.ru/vacancies?employer_id=1205550,True,True,"Что будет в фокусе: У тебя сильное креативное и концептуальное мышление. Разносторонний дополнительный опыт из смежных областей привестcвуется: архитектура, режиссура...","Придумывать и разрабатывать креативные концепции для наших проектов — от общей идеи до конкретных решений: зонирование, содержание залов, механики взаимодействия, формфактор...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
561,122350784,False,Сервис-инженер по лабораторному оборудованию,,False,False,,,,,2025-07-03T12:55:43+0300,2025-07-03T12:55:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122350784,,False,,https://api.hh.ru/vacancies/122350784?host=hh.ru,https://hh.ru/vacancy/122350784,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Подольск,Комсомольская улица,1,55.427882,37.550109,,"Подольск, Комсомольская улица, 1",,,,,,,[],13571414,9888818,Лаборатория Аквилон,https://api.hh.ru/employers/9888818,https://hh.ru/employer/9888818,,,,https://api.hh.ru/vacancies?employer_id=9888818,False,True,"Знание основ лабораторного дела. Знание основ <highlighttext>физико</highlighttext>-химических, химических методов анализа (титрование, спектрометрия в УФ, видимой и ИК областях, ВЭЖХ...","Диагностика лабораторного оборудования. Гарантийное и постгарантийное обслуживание. Проведение работа по монтажу, пуско-наладке, ремонту оборудования с выездом к заказчику. ",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
562,121525805,False,"Учитель математики и информатики в частную школу (Новая Москва, г. Троицк)",,False,False,,,,,2025-06-27T11:52:01+0300,2025-06-27T11:52:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121525805,,True,,https://api.hh.ru/vacancies/121525805?host=hh.ru,https://hh.ru/vacancy/121525805,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,деревня Жуковка,коттеджный посёлок Жуковка-2,,55.509207,37.292131,,"деревня Жуковка, коттеджный посёлок Жуковка-2",,,,,,,[],12834398,2574513,Частное общеобразовательное учреждение Школа Путь к успеху,https://api.hh.ru/employers/2574513,https://hh.ru/employer/2574513,https://img.hhcdn.ru/employer-logo-original/1117079.jpg,https://img.hhcdn.ru/employer-logo/6088913.jpeg,https://img.hhcdn.ru/employer-logo/6088914.jpeg,https://api.hh.ru/vacancies?employer_id=2574513,False,True,"Высшее педагогическое (либо высшее с профессиональной переподготовкой по квалификации «учитель математики/<highlighttext>физики</highlighttext>») образование. Опыт работы с детьми, любовь и уважение...",Служба технической поддержки учителей. Грантовая поддержка для лучших учителей. Интервью (онлайн).,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,120000.0,RUR,True,,120000.0,RUR,True,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
563,119232115,False,"Старший консультант, группа оценки недвижимости",,False,False,,,,,2025-07-06T13:19:32+0300,2025-07-06T13:19:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=119232115,,False,,https://api.hh.ru/vacancies/119232115?host=hh.ru,https://hh.ru/vacancy/119232115,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '91', 'name': 'Оценщик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Садовническая набережная,77С1,55.735414,37.641351,,"Москва, Садовническая набережная, 77С1",Павелецкая,Кольцевая,5.102,5,55.731414,37.636294,"[{'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}]",41973,4900,Б1 (B1),https://api.hh.ru/employers/4900,https://hh.ru/employer/4900,https://img.hhcdn.ru/employer-logo-original/1232879.jpg,https://img.hhcdn.ru/employer-logo/6551957.jpeg,https://img.hhcdn.ru/employer-logo/6551958.jpeg,https://api.hh.ru/vacancies?employer_id=4900,True,True,Образование в области экономики/финансов или математики/<highlighttext>физики</highlighttext>. Специализация в оценке коммерческой недвижимости желательна. Опыт самостоятельного ведения проектов от начала...,Ведение проектов по оценке жилой и коммерческой недвижимости. Детальное исследование и анализ различных сегментов рынка жилой и коммерческой недвижимости. ,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
564,121340925,False,Рентгенолаборант,,False,False,,,,,2025-07-22T10:37:27+0300,2025-07-22T10:37:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121340925,True,False,,https://api.hh.ru/vacancies/121340925?host=hh.ru,https://hh.ru/vacancy/121340925,[],,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],[],"[{'id': 'HOURS_6', 'name': '6\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '168', 'name': 'Лаборант'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,Проспект Мира,Кольцевая,5.119,5,55.779584,37.633646,"[{'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, {'station_name': 'Проспект Мира', 'line_name': 'Калужско-Рижская', 'station_id': '6.120', 'line_id': '6', 'lat': 55.781827, 'lng': 37.633199}, {'station_name': 'Сухаревская', 'line_name': 'Калужско-Рижская', 'station_id': '6.137', 'line_id': '6', 'lat': 55.772315, 'lng': 37.63285}]",4614556,6183,ЕВРОПЕЙСКИЙ МЕДИЦИНСКИЙ ЦЕНТР,https://api.hh.ru/employers/6183,https://hh.ru/employer/6183,https://img.hhcdn.ru/employer-logo-original/763564.jpg,https://img.hhcdn.ru/employer-logo/3495213.jpeg,https://img.hhcdn.ru/employer-logo/3495214.jpeg,https://api.hh.ru/vacancies?employer_id=6183,False,True,"Среднее медицинское образование, действующий сертификат по специальности ""Лабораторное дело в рентгенологии"". Наличие сертификата ""Радиационная безопасность"". Владение навыками оказания первой медицинской...","Тесная работа с радио терапевтами - лечащим врачом, медицинскими <highlighttext>физиками</highlighttext>, администраторами, медицинскими сестрами и инженерами. Требования к кандидату. -Наличие действующего сертификата...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,90000.0,117000.0,RUR,True,90000.0,117000.0,RUR,True,MONTH,За месяц,,,,,,MAKEUP,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
